species,life_stage,velocity,suit
coho,adult,3.57,0
coho,adult,3.58,0
coho,adult,3.59,0
coho,adult,3.6,0
coho,adult,3.61,0
coho,adult,3.62,0
coho,adult,3.63,0
coho,adult,3.64,0
coho,adult,3.65,0
coho,adult,3.66,0
coho,adult,3.67,0
coho,adult,3.68,0
coho,adult,3.69,0
coho,adult,3.7,0
coho,adult,3.71,0
coho,adult,3.72,0
coho,adult,3.73,0
coho,adult,3.74,0
coho,adult,3.75,0
coho,adult,3.76,0
coho,adult,3.77,0
coho,adult,3.78,0
coho,adult,3.79,0
coho,adult,3.8,0
coho,adult,3.81,0
coho,adult,3.82,0
coho,adult,3.83,0
coho,adult,3.84,0
coho,adult,3.85,0
coho,adult,3.86,0
coho,adult,3.87,0
coho,adult,3.88,0
coho,adult,3.89,0
coho,adult,3.9,0
coho,adult,3.91,0
coho,adult,3.92,0
coho,adult,3.93,0
coho,adult,3.94,0
coho,adult,3.95,0
coho,adult,3.96,0
coho,adult,3.97,0
coho,adult,3.98,0
coho,adult,3.99,0
coho,adult,4,0
chum,adult,0,0
chum,adult,0.01,0
chum,adult,0.02,0
chum,adult,0.03,0
chum,adult,0.04,0
chum,adult,0.05,0
chum,adult,0.06,0
chum,adult,0.07,0
chum,adult,0.08,0
chum,adult,0.09,0
chum,adult,0.1,0
chum,adult,0.11,0
chum,adult,0.12,0
chum,adult,0.13,0
chum,adult,0.14,0
chum,adult,0.15,0
chum,adult,0.16,0
chum,adult,0.17,0
chum,adult,0.18,0
chum,adult,0.19,0
chum,adult,0.2,0
chum,adult,0.21,0
chum,adult,0.22,0
chum,adult,0.23,0
chum,adult,0.24,0
chum,adult,0.25,0
chum,adult,0.26,0
chum,adult,0.27,0
chum,adult,0.28,0
chum,adult,0.29,0
chum,adult,0.3,0
chum,adult,0.31,0.03
chum,adult,0.32,0.06
chum,adult,0.33,0.09
chum,adult,0.34,0.12
chum,adult,0.35,0.16
chum,adult,0.36,0.19
chum,adult,0.37,0.22
chum,adult,0.38,0.25
chum,adult,0.39,0.28
chum,adult,0.4,0.31
chum,adult,0.41,0.34
chum,adult,0.42,0.38
chum,adult,0.43,0.41
chum,adult,0.44,0.44
chum,adult,0.45,0.47
chum,adult,0.46,0.5
chum,adult,0.47,0.56
chum,adult,0.48,0.61
chum,adult,0.49,0.67
chum,adult,0.5,0.72
chum,adult,0.51,0.78
chum,adult,0.52,0.83
chum,adult,0.53,0.89
chum,adult,0.54,0.94
chum,adult,0.55,1
chum,adult,0.56,1
chum,adult,0.57,1
chum,adult,0.58,1
chum,adult,0.59,1
chum,adult,0.6,1
chum,adult,0.61,1
chum,adult,0.62,1
chum,adult,0.63,1
chum,adult,0.64,1
chum,adult,0.65,1
chum,adult,0.66,1
chum,adult,0.67,1
chum,adult,0.68,1
chum,adult,0.69,1
chum,adult,0.7,1
chum,adult,0.71,1
chum,adult,0.72,1
chum,adult,0.73,1
chum,adult,0.74,1
chum,adult,0.75,1
chum,adult,0.76,0.97
chum,adult,0.77,0.95
chum,adult,0.78,0.92
chum,adult,0.79,0.89
chum,adult,0.8,0.87
chum,adult,0.81,0.84
chum,adult,0.82,0.81
chum,adult,0.83,0.79
chum,adult,0.84,0.76
chum,adult,0.85,0.73
chum,adult,0.86,0.71
chum,adult,0.87,0.68
chum,adult,0.88,0.65
chum,adult,0.89,0.63
chum,adult,0.9,0.6
chum,adult,0.91,0.58
chum,adult,0.92,0.56
chum,adult,0.93,0.54
chum,adult,0.94,0.52
chum,adult,0.95,0.5
chum,adult,0.96,0.48
chum,adult,0.97,0.46
chum,adult,0.98,0.44
chum,adult,0.99,0.42
chum,adult,1,0.4
chum,adult,1.01,0.38
chum,adult,1.02,0.36
chum,adult,1.03,0.34
chum,adult,1.04,0.32
chum,adult,1.05,0.3
chum,adult,1.06,0.28
chum,adult,1.07,0.26
chum,adult,1.08,0.24
chum,adult,1.09,0.22
chum,adult,1.1,0.2
chum,adult,1.11,0.18
chum,adult,1.12,0.16
chum,adult,1.13,0.14
chum,adult,1.14,0.12
chum,adult,1.15,0.1
chum,adult,1.16,0.1
chum,adult,1.17,0.09
chum,adult,1.18,0.09
chum,adult,1.19,0.08
chum,adult,1.2,0.08
chum,adult,1.21,0.08
chum,adult,1.22,0.07
chum,adult,1.23,0.07
chum,adult,1.24,0.06
chum,adult,1.25,0.06
chum,adult,1.26,0.06
chum,adult,1.27,0.05
chum,adult,1.28,0.05
chum,adult,1.29,0.04
chum,adult,1.3,0.04
chum,adult,1.31,0.04
chum,adult,1.32,0.03
chum,adult,1.33,0.03
chum,adult,1.34,0.02
chum,adult,1.35,0.02
chum,adult,1.36,0.02
chum,adult,1.37,0.01
chum,adult,1.38,0.01
chum,adult,1.39,0
chum,adult,1.4,0
chum,adult,1.41,0
chum,adult,1.42,0
chum,adult,1.43,0
chum,adult,1.44,0
chum,adult,1.45,0
chum,adult,1.46,0
chum,adult,1.47,0
chum,adult,1.48,0
chum,adult,1.49,0
chum,adult,1.5,0
chum,adult,1.51,0
chum,adult,1.52,0
chum,adult,1.53,0
chum,adult,1.54,0
chum,adult,1.55,0
chum,adult,1.56,0
chum,adult,1.57,0
chum,adult,1.58,0
chum,adult,1.59,0
chum,adult,1.6,0
chum,adult,1.61,0
chum,adult,1.62,0
chum,adult,1.63,0
chum,adult,1.64,0
chum,adult,1.65,0
chum,adult,1.66,0
chum,adult,1.67,0
chum,adult,1.68,0
chum,adult,1.69,0
chum,adult,1.7,0
chum,adult,1.71,0
chum,adult,1.72,0
chum,adult,1.73,0
chum,adult,1.74,0
chum,adult,1.75,0
chum,adult,1.76,0
chum,adult,1.77,0
chum,adult,1.78,0
chum,adult,1.79,0
chum,adult,1.8,0
chum,adult,1.81,0
chum,adult,1.82,0
chum,adult,1.83,0
chum,adult,1.84,0
chum,adult,1.85,0
chum,adult,1.86,0
chum,adult,1.87,0
chum,adult,1.88,0
chum,adult,1.89,0
chum,adult,1.9,0
chum,adult,1.91,0
chum,adult,1.92,0
chum,adult,1.93,0
chum,adult,1.94,0
chum,adult,1.95,0
chum,adult,1.96,0
chum,adult,1.97,0
chum,adult,1.98,0
chum,adult,1.99,0
chum,adult,2,0
chum,adult,2.01,0
chum,adult,2.02,0
chum,adult,2.03,0
chum,adult,2.04,0
chum,adult,2.05,0
chum,adult,2.06,0
chum,adult,2.07,0
chum,adult,2.08,0
chum,adult,2.09,0
chum,adult,2.1,0
chum,adult,2.11,0
chum,adult,2.12,0
chum,adult,2.13,0
chum,adult,2.14,0
chum,adult,2.15,0
chum,adult,2.16,0
chum,adult,2.17,0
chum,adult,2.18,0
chum,adult,2.19,0
chum,adult,2.2,0
chum,adult,2.21,0
chum,adult,2.22,0
chum,adult,2.23,0
chum,adult,2.24,0
chum,adult,2.25,0
chum,adult,2.26,0
chum,adult,2.27,0
chum,adult,2.28,0
chum,adult,2.29,0
chum,adult,2.3,0
chum,adult,2.31,0
chum,adult,2.32,0
chum,adult,2.33,0
chum,adult,2.34,0
chum,adult,2.35,0
chum,adult,2.36,0
chum,adult,2.37,0
chum,adult,2.38,0
chum,adult,2.39,0
chum,adult,2.4,0
chum,adult,2.41,0
chum,adult,2.42,0
chum,adult,2.43,0
chum,adult,2.44,0
chum,adult,2.45,0
chum,adult,2.46,0
chum,adult,2.47,0
chum,adult,2.48,0
chum,adult,2.49,0
chum,adult,2.5,0
chum,adult,2.51,0
chum,adult,2.52,0
chum,adult,2.53,0
chum,adult,2.54,0
chum,adult,2.55,0
chum,adult,2.56,0
chum,adult,2.57,0
chum,adult,2.58,0
chum,adult,2.59,0
chum,adult,2.6,0
chum,adult,2.61,0
chum,adult,2.62,0
chum,adult,2.63,0
chum,adult,2.64,0
chum,adult,2.65,0
chum,adult,2.66,0
chum,adult,2.67,0
chum,adult,2.68,0
chum,adult,2.69,0
chum,adult,2.7,0
chum,adult,2.71,0
chum,adult,2.72,0
chum,adult,2.73,0
chum,adult,2.74,0
chum,adult,2.75,0
chum,adult,2.76,0
chum,adult,2.77,0
chum,adult,2.78,0
chum,adult,2.79,0
chum,adult,2.8,0
chum,adult,2.81,0
chum,adult,2.82,0
chum,adult,2.83,0
chum,adult,2.84,0
chum,adult,2.85,0
chum,adult,2.86,0
chum,adult,2.87,0
chum,adult,2.88,0
chum,adult,2.89,0
chum,adult,2.9,0
chum,adult,2.91,0
chum,adult,2.92,0
chum,adult,2.93,0
chum,adult,2.94,0
chum,adult,2.95,0
chum,adult,2.96,0
chum,adult,2.97,0
chum,adult,2.98,0
chum,adult,2.99,0
chum,adult,3,0
chum,adult,3.01,0
chum,adult,3.02,0
chum,adult,3.03,0
chum,adult,3.04,0
chum,adult,3.05,0
chum,adult,3.06,0
chum,adult,3.07,0
chum,adult,3.08,0
chum,adult,3.09,0
chum,adult,3.1,0
chum,adult,3.11,0
chum,adult,3.12,0
chum,adult,3.13,0
chum,adult,3.14,0
chum,adult,3.15,0
chum,adult,3.16,0
chum,adult,3.17,0
chum,adult,3.18,0
chum,adult,3.19,0
chum,adult,3.2,0
chum,adult,3.21,0
chum,adult,3.22,0
chum,adult,3.23,0
chum,adult,3.24,0
chum,adult,3.25,0
chum,adult,3.26,0
chum,adult,3.27,0
chum,adult,3.28,0
chum,adult,3.29,0
chum,adult,3.3,0
chum,adult,3.31,0
chum,adult,3.32,0
chum,adult,3.33,0
chum,adult,3.34,0
chum,adult,3.35,0
chum,adult,3.36,0
chum,adult,3.37,0
chum,adult,3.38,0
chum,adult,3.39,0
chum,adult,3.4,0
chum,adult,3.41,0
chum,adult,3.42,0
chum,adult,3.43,0
chum,adult,3.44,0
chum,adult,3.45,0
chum,adult,3.46,0
chum,adult,3.47,0
chum,adult,3.48,0
chum,adult,3.49,0
chum,adult,3.5,0
chum,adult,3.51,0
chum,adult,3.52,0
chum,adult,3.53,0
chum,adult,3.54,0
chum,adult,3.55,0
chum,adult,3.56,0
chum,adult,3.57,0
chum,adult,3.58,0
chum,adult,3.59,0
chum,adult,3.6,0
chum,adult,3.61,0
chum,adult,3.62,0
chum,adult,3.63,0
chum,adult,3.64,0
chum,adult,3.65,0
chum,adult,3.66,0
chum,adult,3.67,0
chum,adult,3.68,0
chum,adult,3.69,0
chum,adult,3.7,0
chum,adult,3.71,0
chum,adult,3.72,0
chum,adult,3.73,0
chum,adult,3.74,0
chum,adult,3.75,0
chum,adult,3.76,0
chum,adult,3.77,0
chum,adult,3.78,0
chum,adult,3.79,0
chum,adult,3.8,0
chum,adult,3.81,0
chum,adult,3.82,0
chum,adult,3.83,0
chum,adult,3.84,0
chum,adult,3.85,0
chum,adult,3.86,0
chum,adult,3.87,0
chum,adult,3.88,0
chum,adult,3.89,0
chum,adult,3.9,0
chum,adult,3.91,0
chum,adult,3.92,0
chum,adult,3.93,0
chum,adult,3.94,0
chum,adult,3.95,0
chum,adult,3.96,0
chum,adult,3.97,0
chum,adult,3.98,0
chum,adult,3.99,0
chum,adult,4,0
pink,adult,0,0
pink,adult,0.01,0.03
pink,adult,0.02,0.06
pink,adult,0.03,0.1
pink,adult,0.04,0.13
pink,adult,0.05,0.16
pink,adult,0.06,0.2
pink,adult,0.07,0.25
pink,adult,0.08,0.27
pink,adult,0.09,0.3
pink,adult,0.1,0.33
pink,adult,0.11,0.36
pink,adult,0.12,0.4
pink,adult,0.13,0.43
pink,adult,0.14,0.47
pink,adult,0.15,0.5
pink,adult,0.16,0.53
pink,adult,0.17,0.57
pink,adult,0.18,0.6
pink,adult,0.19,0.63
pink,adult,0.2,0.67
pink,adult,0.21,0.7
pink,adult,0.22,0.73
pink,adult,0.23,0.77
pink,adult,0.24,0.8
pink,adult,0.25,0.83
pink,adult,0.26,0.87
pink,adult,0.27,0.9
pink,adult,0.28,0.93
pink,adult,0.29,0.97
pink,adult,0.3,1
pink,adult,0.31,1
pink,adult,0.32,1
pink,adult,0.33,1
pink,adult,0.34,1
pink,adult,0.35,1
pink,adult,0.36,1
pink,adult,0.37,1
pink,adult,0.38,1
pink,adult,0.39,1
pink,adult,0.4,1
pink,adult,0.41,1
pink,adult,0.42,1
pink,adult,0.43,1
pink,adult,0.44,1
pink,adult,0.45,1
pink,adult,0.46,1
pink,adult,0.47,1
pink,adult,0.48,1
pink,adult,0.49,1
pink,adult,0.5,1
pink,adult,0.51,1
pink,adult,0.52,1
pink,adult,0.53,1
pink,adult,0.54,1
pink,adult,0.55,1
pink,adult,0.56,1
pink,adult,0.57,1
pink,adult,0.58,1
pink,adult,0.59,1
pink,adult,0.6,1
pink,adult,0.61,1
pink,adult,0.62,0.97
pink,adult,0.63,0.93
pink,adult,0.64,0.9
pink,adult,0.65,0.87
pink,adult,0.66,0.83
pink,adult,0.67,0.8
pink,adult,0.68,0.77
pink,adult,0.69,0.73
pink,adult,0.7,0.7
pink,adult,0.71,0.67
pink,adult,0.72,0.63
pink,adult,0.73,0.6
pink,adult,0.74,0.57
pink,adult,0.75,0.53
pink,adult,0.76,0.5
pink,adult,0.77,0.49
pink,adult,0.78,0.47
pink,adult,0.79,0.46
pink,adult,0.8,0.45
pink,adult,0.81,0.44
pink,adult,0.82,0.42
pink,adult,0.83,0.41
pink,adult,0.84,0.4
pink,adult,0.85,0.39
pink,adult,0.86,0.37
pink,adult,0.87,0.36
pink,adult,0.88,0.35
pink,adult,0.89,0.34
pink,adult,0.9,0.32
pink,adult,0.91,0.31
pink,adult,0.92,0.29
pink,adult,0.93,0.28
pink,adult,0.94,0.27
pink,adult,0.95,0.26
pink,adult,0.96,0.24
pink,adult,0.97,0.23
pink,adult,0.98,0.22
pink,adult,0.99,0.2
pink,adult,1,0.19
pink,adult,1.01,0.18
pink,adult,1.02,0.16
pink,adult,1.03,0.15
pink,adult,1.04,0.14
pink,adult,1.05,0.13
pink,adult,1.06,0.11
pink,adult,1.07,0.1
pink,adult,1.08,0.09
pink,adult,1.09,0.09
pink,adult,1.1,0.09
pink,adult,1.11,0.09
pink,adult,1.12,0.09
pink,adult,1.13,0.09
pink,adult,1.14,0.08
pink,adult,1.15,0.08
pink,adult,1.16,0.08
pink,adult,1.17,0.08
pink,adult,1.18,0.08
pink,adult,1.19,0.07
pink,adult,1.2,0.07
pink,adult,1.21,0.07
pink,adult,1.22,0.07
pink,adult,1.23,0.07
pink,adult,1.24,0.06
pink,adult,1.25,0.06
pink,adult,1.26,0.06
pink,adult,1.27,0.06
pink,adult,1.28,0.05
pink,adult,1.29,0.05
pink,adult,1.3,0.05
pink,adult,1.31,0.05
pink,adult,1.32,0.04
pink,adult,1.33,0.04
pink,adult,1.34,0.04
pink,adult,1.35,0.04
pink,adult,1.36,0.04
pink,adult,1.37,0.03
pink,adult,1.38,0.03
pink,adult,1.39,0.03
pink,adult,1.4,0.03
pink,adult,1.41,0.02
pink,adult,1.42,0.02
pink,adult,1.43,0.02
pink,adult,1.44,0.02
pink,adult,1.45,0.02
pink,adult,1.46,0.01
pink,adult,1.47,0.01
pink,adult,1.48,0.01
pink,adult,1.49,0.01
pink,adult,1.5,0.01
pink,adult,1.51,0.01
pink,adult,1.52,0
pink,adult,1.53,0
pink,adult,1.54,0
pink,adult,1.55,0
pink,adult,1.56,0
pink,adult,1.57,0
pink,adult,1.58,0
pink,adult,1.59,0
pink,adult,1.6,0
pink,adult,1.61,0
pink,adult,1.62,0
pink,adult,1.63,0
pink,adult,1.64,0
pink,adult,1.65,0
pink,adult,1.66,0
pink,adult,1.67,0
pink,adult,1.68,0
pink,adult,1.69,0
pink,adult,1.7,0
pink,adult,1.71,0
pink,adult,1.72,0
pink,adult,1.73,0
pink,adult,1.74,0
pink,adult,1.75,0
pink,adult,1.76,0
pink,adult,1.77,0
pink,adult,1.78,0
pink,adult,1.79,0
pink,adult,1.8,0
pink,adult,1.81,0
pink,adult,1.82,0
pink,adult,1.83,0
pink,adult,1.84,0
pink,adult,1.85,0
pink,adult,1.86,0
pink,adult,1.87,0
pink,adult,1.88,0
pink,adult,1.89,0
pink,adult,1.9,0
pink,adult,1.91,0
pink,adult,1.92,0
pink,adult,1.93,0
pink,adult,1.94,0
pink,adult,1.95,0
pink,adult,1.96,0
pink,adult,1.97,0
pink,adult,1.98,0
pink,adult,1.99,0
pink,adult,2,0
pink,adult,2.01,0
pink,adult,2.02,0
pink,adult,2.03,0
pink,adult,2.04,0
pink,adult,2.05,0
pink,adult,2.06,0
pink,adult,2.07,0
pink,adult,2.08,0
pink,adult,2.09,0
pink,adult,2.1,0
pink,adult,2.11,0
pink,adult,2.12,0
pink,adult,2.13,0
pink,adult,2.14,0
pink,adult,2.15,0
pink,adult,2.16,0
pink,adult,2.17,0
pink,adult,2.18,0
pink,adult,2.19,0
pink,adult,2.2,0
pink,adult,2.21,0
pink,adult,2.22,0
pink,adult,2.23,0
pink,adult,2.24,0
pink,adult,2.25,0
pink,adult,2.26,0
pink,adult,2.27,0
pink,adult,2.28,0
pink,adult,2.29,0
pink,adult,2.3,0
pink,adult,2.31,0
pink,adult,2.32,0
pink,adult,2.33,0
pink,adult,2.34,0
pink,adult,2.35,0
pink,adult,2.36,0
pink,adult,2.37,0
pink,adult,2.38,0
pink,adult,2.39,0
pink,adult,2.4,0
pink,adult,2.41,0
pink,adult,2.42,0
pink,adult,2.43,0
pink,adult,2.44,0
pink,adult,2.45,0
pink,adult,2.46,0
pink,adult,2.47,0
pink,adult,2.48,0
pink,adult,2.49,0
pink,adult,2.5,0
pink,adult,2.51,0
pink,adult,2.52,0
pink,adult,2.53,0
pink,adult,2.54,0
pink,adult,2.55,0
pink,adult,2.56,0
pink,adult,2.57,0
pink,adult,2.58,0
pink,adult,2.59,0
pink,adult,2.6,0
pink,adult,2.61,0
pink,adult,2.62,0
pink,adult,2.63,0
pink,adult,2.64,0
pink,adult,2.65,0
pink,adult,2.66,0
pink,adult,2.67,0
pink,adult,2.68,0
pink,adult,2.69,0
pink,adult,2.7,0
pink,adult,2.71,0
pink,adult,2.72,0
pink,adult,2.73,0
pink,adult,2.74,0
pink,adult,2.75,0
pink,adult,2.76,0
pink,adult,2.77,0
pink,adult,2.78,0
pink,adult,2.79,0
pink,adult,2.8,0
pink,adult,2.81,0
pink,adult,2.82,0
pink,adult,2.83,0
pink,adult,2.84,0
pink,adult,2.85,0
pink,adult,2.86,0
pink,adult,2.87,0
pink,adult,2.88,0
pink,adult,2.89,0
pink,adult,2.9,0
pink,adult,2.91,0
pink,adult,2.92,0
pink,adult,2.93,0
pink,adult,2.94,0
pink,adult,2.95,0
pink,adult,2.96,0
pink,adult,2.97,0
pink,adult,2.98,0
pink,adult,2.99,0
pink,adult,3,0
pink,adult,3.01,0
pink,adult,3.02,0
pink,adult,3.03,0
pink,adult,3.04,0
pink,adult,3.05,0
pink,adult,3.06,0
pink,adult,3.07,0
pink,adult,3.08,0
pink,adult,3.09,0
pink,adult,3.1,0
pink,adult,3.11,0
pink,adult,3.12,0
pink,adult,3.13,0
pink,adult,3.14,0
pink,adult,3.15,0
pink,adult,3.16,0
pink,adult,3.17,0
pink,adult,3.18,0
pink,adult,3.19,0
pink,adult,3.2,0
pink,adult,3.21,0
pink,adult,3.22,0
pink,adult,3.23,0
pink,adult,3.24,0
pink,adult,3.25,0
pink,adult,3.26,0
pink,adult,3.27,0
pink,adult,3.28,0
pink,adult,3.29,0
pink,adult,3.3,0
pink,adult,3.31,0
pink,adult,3.32,0
pink,adult,3.33,0
pink,adult,3.34,0
pink,adult,3.35,0
pink,adult,3.36,0
pink,adult,3.37,0
pink,adult,3.38,0
pink,adult,3.39,0
pink,adult,3.4,0
pink,adult,3.41,0
pink,adult,3.42,0
pink,adult,3.43,0
pink,adult,3.44,0
pink,adult,3.45,0
pink,adult,3.46,0
pink,adult,3.47,0
pink,adult,3.48,0
pink,adult,3.49,0
pink,adult,3.5,0
pink,adult,3.51,0
pink,adult,3.52,0
pink,adult,3.53,0
pink,adult,3.54,0
pink,adult,3.55,0
pink,adult,3.56,0
pink,adult,3.57,0
pink,adult,3.58,0
pink,adult,3.59,0
pink,adult,3.6,0
pink,adult,3.61,0
pink,adult,3.62,0
pink,adult,3.63,0
pink,adult,3.64,0
pink,adult,3.65,0
pink,adult,3.66,0
pink,adult,3.67,0
pink,adult,3.68,0
pink,adult,3.69,0
pink,adult,3.7,0
pink,adult,3.71,0
pink,adult,3.72,0
pink,adult,3.73,0
pink,adult,3.74,0
pink,adult,3.75,0
pink,adult,3.76,0
pink,adult,3.77,0
pink,adult,3.78,0
pink,adult,3.79,0
pink,adult,3.8,0
pink,adult,3.81,0
pink,adult,3.82,0
pink,adult,3.83,0
pink,adult,3.84,0
pink,adult,3.85,0
pink,adult,3.86,0
pink,adult,3.87,0
pink,adult,3.88,0
pink,adult,3.89,0
pink,adult,3.9,0
pink,adult,3.91,0
pink,adult,3.92,0
pink,adult,3.93,0
pink,adult,3.94,0
pink,adult,3.95,0
pink,adult,3.96,0
pink,adult,3.97,0
pink,adult,3.98,0
pink,adult,3.99,0
pink,adult,4,0
sockeye,adult,0,0
sockeye,adult,0.01,0
sockeye,adult,0.02,0
sockeye,adult,0.03,0
sockeye,adult,0.04,0
sockeye,adult,0.05,0
sockeye,adult,0.06,0
sockeye,adult,0.07,0.05
sockeye,adult,0.08,0.1
sockeye,adult,0.09,0.15
sockeye,adult,0.1,0.2
sockeye,adult,0.11,0.25
sockeye,adult,0.12,0.3
sockeye,adult,0.13,0.33
sockeye,adult,0.14,0.36
sockeye,adult,0.15,0.4
sockeye,adult,0.16,0.43
sockeye,adult,0.17,0.46
sockeye,adult,0.18,0.5
sockeye,adult,0.19,0.53
sockeye,adult,0.2,0.55
sockeye,adult,0.21,0.58
sockeye,adult,0.22,0.6
sockeye,adult,0.23,0.63
sockeye,adult,0.24,0.66
sockeye,adult,0.25,0.7
sockeye,adult,0.26,0.72
sockeye,adult,0.27,0.74
sockeye,adult,0.28,0.76
sockeye,adult,0.29,0.78
sockeye,adult,0.3,0.8
sockeye,adult,0.31,0.82
sockeye,adult,0.32,0.84
sockeye,adult,0.33,0.86
sockeye,adult,0.34,0.88
sockeye,adult,0.35,0.9
sockeye,adult,0.36,0.91
sockeye,adult,0.37,0.92
sockeye,adult,0.38,0.93
sockeye,adult,0.39,0.94
sockeye,adult,0.4,0.95
sockeye,adult,0.41,0.96
sockeye,adult,0.42,0.97
sockeye,adult,0.43,0.98
sockeye,adult,0.44,0.99
sockeye,adult,0.45,1
sockeye,adult,0.46,1
sockeye,adult,0.47,1
sockeye,adult,0.48,1
sockeye,adult,0.49,1
sockeye,adult,0.5,1
sockeye,adult,0.51,1
sockeye,adult,0.52,1
sockeye,adult,0.53,1
sockeye,adult,0.54,1
sockeye,adult,0.55,1
sockeye,adult,0.56,1
sockeye,adult,0.57,1
sockeye,adult,0.58,1
sockeye,adult,0.59,1
sockeye,adult,0.6,1
sockeye,adult,0.61,1
sockeye,adult,0.62,1
sockeye,adult,0.63,1
sockeye,adult,0.64,1
sockeye,adult,0.65,1
sockeye,adult,0.66,1
sockeye,adult,0.67,1
sockeye,adult,0.68,1
sockeye,adult,0.69,1
sockeye,adult,0.7,1
sockeye,adult,0.71,0.99
sockeye,adult,0.72,0.96
sockeye,adult,0.73,0.95
sockeye,adult,0.74,0.93
sockeye,adult,0.75,0.91
sockeye,adult,0.76,0.9
sockeye,adult,0.77,0.88
sockeye,adult,0.78,0.86
sockeye,adult,0.79,0.84
sockeye,adult,0.8,0.83
sockeye,adult,0.81,0.81
sockeye,adult,0.82,0.79
sockeye,adult,0.83,0.77
sockeye,adult,0.84,0.75
sockeye,adult,0.85,0.74
sockeye,adult,0.86,0.72
sockeye,adult,0.87,0.7
sockeye,adult,0.88,0.69
sockeye,adult,0.89,0.67
sockeye,adult,0.9,0.65
sockeye,adult,0.91,0.63
sockeye,adult,0.92,0.62
sockeye,adult,0.93,0.6
sockeye,adult,0.94,0.59
sockeye,adult,0.95,0.57
sockeye,adult,0.96,0.56
sockeye,adult,0.97,0.55
sockeye,adult,0.98,0.53
sockeye,adult,0.99,0.52
sockeye,adult,1,0.51
sockeye,adult,1.01,0.5
sockeye,adult,1.02,0.48
sockeye,adult,1.03,0.47
sockeye,adult,1.04,0.45
sockeye,adult,1.05,0.44
sockeye,adult,1.06,0.43
sockeye,adult,1.07,0.42
sockeye,adult,1.08,0.4
sockeye,adult,1.09,0.39
sockeye,adult,1.1,0.38
sockeye,adult,1.11,0.36
sockeye,adult,1.12,0.35
sockeye,adult,1.13,0.34
sockeye,adult,1.14,0.32
sockeye,adult,1.15,0.31
sockeye,adult,1.16,0.3
sockeye,adult,1.17,0.29
sockeye,adult,1.18,0.27
sockeye,adult,1.19,0.26
sockeye,adult,1.2,0.25
sockeye,adult,1.21,0.23
sockeye,adult,1.22,0.22
sockeye,adult,1.23,0.21
sockeye,adult,1.24,0.19
sockeye,adult,1.25,0.18
sockeye,adult,1.26,0.17
sockeye,adult,1.27,0.15
sockeye,adult,1.28,0.14
sockeye,adult,1.29,0.13
sockeye,adult,1.3,0.12
sockeye,adult,1.31,0.1
sockeye,adult,1.32,0.09
sockeye,adult,1.33,0.08
sockeye,adult,1.34,0.06
sockeye,adult,1.35,0.05
sockeye,adult,1.36,0.04
sockeye,adult,1.37,0.03
sockeye,adult,1.38,0.02
sockeye,adult,1.39,0.01
sockeye,adult,1.4,0
sockeye,adult,1.41,0
sockeye,adult,1.42,0
sockeye,adult,1.43,0
sockeye,adult,1.44,0
sockeye,adult,1.45,0
sockeye,adult,1.46,0
sockeye,adult,1.47,0
sockeye,adult,1.48,0
sockeye,adult,1.49,0
sockeye,adult,1.5,0
sockeye,adult,1.51,0
sockeye,adult,1.52,0
sockeye,adult,1.53,0
sockeye,adult,1.54,0
sockeye,adult,1.55,0
sockeye,adult,1.56,0
sockeye,adult,1.57,0
sockeye,adult,1.58,0
sockeye,adult,1.59,0
sockeye,adult,1.6,0
sockeye,adult,1.61,0
sockeye,adult,1.62,0
sockeye,adult,1.63,0
sockeye,adult,1.64,0
sockeye,adult,1.65,0
sockeye,adult,1.66,0
sockeye,adult,1.67,0
sockeye,adult,1.68,0
sockeye,adult,1.69,0
sockeye,adult,1.7,0
sockeye,adult,1.71,0
sockeye,adult,1.72,0
sockeye,adult,1.73,0
sockeye,adult,1.74,0
sockeye,adult,1.75,0
sockeye,adult,1.76,0
sockeye,adult,1.77,0
sockeye,adult,1.78,0
sockeye,adult,1.79,0
sockeye,adult,1.8,0
sockeye,adult,1.81,0
sockeye,adult,1.82,0
sockeye,adult,1.83,0
sockeye,adult,1.84,0
sockeye,adult,1.85,0
sockeye,adult,1.86,0
sockeye,adult,1.87,0
sockeye,adult,1.88,0
sockeye,adult,1.89,0
sockeye,adult,1.9,0
sockeye,adult,1.91,0
sockeye,adult,1.92,0
sockeye,adult,1.93,0
sockeye,adult,1.94,0
sockeye,adult,1.95,0
sockeye,adult,1.96,0
sockeye,adult,1.97,0
sockeye,adult,1.98,0
sockeye,adult,1.99,0
sockeye,adult,2,0
sockeye,adult,2.01,0
sockeye,adult,2.02,0
sockeye,adult,2.03,0
sockeye,adult,2.04,0
sockeye,adult,2.05,0
sockeye,adult,2.06,0
sockeye,adult,2.07,0
sockeye,adult,2.08,0
sockeye,adult,2.09,0
sockeye,adult,2.1,0
sockeye,adult,2.11,0
sockeye,adult,2.12,0
sockeye,adult,2.13,0
sockeye,adult,2.14,0
sockeye,adult,2.15,0
sockeye,adult,2.16,0
sockeye,adult,2.17,0
sockeye,adult,2.18,0
sockeye,adult,2.19,0
sockeye,adult,2.2,0
sockeye,adult,2.21,0
sockeye,adult,2.22,0
sockeye,adult,2.23,0
sockeye,adult,2.24,0
sockeye,adult,2.25,0
sockeye,adult,2.26,0
sockeye,adult,2.27,0
sockeye,adult,2.28,0
sockeye,adult,2.29,0
sockeye,adult,2.3,0
